sentiment,text,translated
neutral,"Laporan ini menampilkan profil 614 perusahaan termasuk banyak pemain kunci dan khusus di seluruh dunia seperti Black & Decker Corporation, Fiskars Corporation, Fiskars Brands, Inc., Husqvarna Outdoor Products Inc., K+S Group, Ryobi Technologies, Inc., The Scotts Miracle-Gro Perusahaan, dan Van Group, Inc.",True
neutral,"Pemerintah Rusia akan menyumbang 20% ​​dari dana yang diperlukan, katanya.",True
neutral,"Penjualan tersebut akan memungkinkan Campofrio untuk fokus pada pengambilalihan Groupe Smithfield Holdings yang baru-baru ini diumumkan, unit Smithfield Foods Inc. (SFD) di AS di Eropa.",True
neutral,"Ruang lingkup proyek ini adalah untuk menemukan metode yang paling hemat biaya untuk menghilangkan fosfor dan mengirimkan peralatan penyimpanan dan pemberian dosis, yang dapat digunakan dalam operasi berkelanjutan di pabrik.",True
neutral,Server bertanggung jawab untuk mengelola perangkat dan akun pengguna dan aplikasi klien desktop memungkinkan akses jarak jauh ke telepon seluler.,True
neutral,Layanan yang dikembangkan oleh Digia memfasilitasi pekerjaan dan sumber daya personel layanan kesehatan selama kampanye vaksinasi sekaligus menyediakan alat pemantauan dan manajemen bagi mereka.,True
neutral,Porsi modal kedua pemegang saham tersebut di atas masih di bawah 5%.,True
neutral,Saham tersebut mempunyai hak atas dividen dan hak pemegang saham lainnya sejak didaftarkan pada Daftar Dagang Finlandia.,True
neutral,"Pembelian kembali saham tersebut dilakukan melalui perdagangan umum, oleh karena itu pembelian kembali saham tersebut tidak sebanding dengan kepemilikan pemegang saham.",True
neutral,Galangan kapal berharap pemerintah daerah di Andalusia dapat memberikan dukungan finansial.,True
positive,Pusat perbelanjaan akan memiliki lokasi utama tepat di sebelah stasiun metro Myllypuro.,True
positive,Solusi ini akan digunakan untuk meningkatkan jaringan MSO Rusia di 37 kota berbeda di Rusia.,True
neutral,"Rangkaian produk StoneGate dirancang untuk memberikan manfaat penuh dari sistem manajemen terpadu termasuk pencatatan bersama, pelaporan dan audit.",True
neutral,Anak perusahaan ini mendirikan fasilitas untuk pembuatan papan sirkuit cetak interkoneksi kepadatan tinggi atau PCB di zona ekonomi khusus Nokia di Sriperumbudur dekat Chennai.,True
neutral,"Anak perusahaan ini akan bertanggung jawab atas penjualan filter, perakitan filter lokal, dan layanan purna jual di China.",True
neutral,Jumlah total saham di perusahaan akan menjadi 585.236.987 Grup Innofactor Innofactor menawarkan pelanggannya solusi komprehensif di lingkungan Microsoft.,True
neutral,"Nilai total proyek ini bernilai SEK 30 miliar (EUR 2,83 miliar USD 3,81 miliar).",True
neutral,Perdagangan tersebut sesuai dengan perjanjian yang diumumkan pada tanggal 26 Maret 2008 .,True
positive,Modul pelatihan bertujuan untuk memperkuat kemampuan akuntan publik dan memenuhi manajemen proyek komunal.,True
neutral,Transaksi ini diperkirakan akan selesai pada musim semi mendatang.,True
neutral,Truk-truk tersebut dilengkapi sistem Eco Drive - alat pengukur bahan bakar yang menyimpan data khusus untuk masing-masing pengemudi.,True
neutral,Industri veneer dan kayu lapis di Swedia cukup kecil meskipun terdapat sumber daya bahan mentah.,True
neutral,Penulisan dan publikasi sejarah Lemmink+Ã¯Â¿Â½inen -Ã¯Â¿Â½ merupakan kelanjutan dari kolaborasi sebelumnya antara Antti Tuuri dan perusahaan.,True
neutral,"Produk-produk ini mencakup produk-produk Komunikasi Pribadi seperti telepon selular dan komponen-komponennya, produk-produk Komunikasi Rumah Tangga seperti dekoder dan perangkat elektronik untuk TV panel datar serta produk-produk Jaringan Komunikasi seperti stasiun pangkalan, amplifier di puncak menara, dan sistem gelombang mikro.",True
neutral,"Mereka berlomba dengan Google untuk mendapatkan banyak pengguna ke layanan mereka karena jejaring sosial menciptakan model bisnis baru, kata Martin Garner, analis CCS Insight yang berbasis di London.",True
neutral,Kecantikan ini adalah versi terbaru dari chichi loop shade yang diluncurkan pada tahun 2001.,True
positive,Melalui transaksi ini kami dapat berpartisipasi dalam mengembangkan industri.,True
neutral,"Dengan demikian neraca grup akan memiliki goodwill sekitar EUR25,8 juta, perusahaan menambahkan.",True
neutral,"Untuk memeriksanya atau mengajukan penawaran, mereka akan berada di Deka Showroom, Fortitude Valley.",True
neutral,Tracker G400 adalah kalung GPS untuk anjing pemburu yang memungkinkan untuk memantau posisi dan pergerakan anjing dengan aplikasi peta untuk ponsel.,True
neutral,Ulefos Group adalah pemasok terkemuka penutup lubang got di negara-negara Nordik.,True
positive,"Peningkatan mencakup kamera lima megapiksel, kontrol suara, dan apa yang tampak seperti mouse optik, bukan D-pad -- peningkatan yang selalu dibutuhkan S60 yang senang klik.",True
positive,UPM-Kymmene adalah salah satu produsen kertas cetak terkemuka di dunia dengan produksi di 15 negara dan jaringan penjualan mencakup lebih dari 170 perusahaan.,True
neutral,Uponor telah memulai tindakan untuk mencoba mendapatkan kembali biaya program penggantian dari pemasok klem serta perusahaan asuransinya.,True
neutral,Uponor mempertahankan panduan setahun penuhnya untuk tahun 2010.,True
neutral,"Ibu kota Utah ingin menjadi markas besar Amer Sports Corp. di AS berikutnya, sebuah perusahaan peralatan ski.",True
neutral,Rilis Bursa Efek Vaisala Oyj 26.03.2010 klo 09.00 1 ( 1 ) Rapat Umum Tahunan Vaisala Oyj memutuskan pada tanggal 25 Maret 2010 untuk menyetujui laporan tahunan Perusahaan untuk tahun 2009 .,True
neutral,Kami dengan senang hati mengundang Anda untuk bergabung dalam panggilan konferensi internasional M-real pada pukul 15.00. EET .,True
positive,"Kami dengan hangat menyambutnya di Satama'', kata Jussi Lansio, ketua Dewan.",True
neutral,Veracel sedang mempersiapkan banding atas masalah ini dan telah meminta klarifikasi keputusan tersebut kepada pengadilan.,True
neutral,Perubahan apa yang Anda ingin Anda lihat pada upaya Nokia berikutnya?,True
neutral,"Jika selesai, Menara Pengawal setinggi 120 meter akan menjadi gedung tertinggi di Irlandia.",True
neutral,"Viking akan membayar EUR 130 juta untuk kapal baru tersebut, yang akan selesai pada bulan Januari 2008.",True
neutral,"Dengan layanan Konektivitas Basware, perusahaan mendapatkan visibilitas terhadap jejak audit yang dapat ditelusuri mulai dari pesanan hingga pengiriman barang dan faktur.",True
neutral,"www.countryelements.co.uk Dirancang oleh Patricia Burt, ini hanyalah salah satu dari pilihan permadani berkait khas yang dibuat dengan bahan daur ulang dan diwarnai dengan pewarna alami.",True
neutral,Anda dipersilakan dengan hangat!,True
neutral,Persetujuan oleh pemegang saham Cencorp sesuai dengan hukum Finlandia.,True
neutral,Tikkurila memiliki strategi pertumbuhan menarik yang kami dukung.,True
neutral,"ASSA ABLOY Kaupthing Bank memberikan rekomendasi `netral' dan target harga saham 174 crown $24,7-19 euro pada pembuat kunci Swedia Assa Abloy AB.",True
positive,"`Ruukki memiliki pengalaman konstruksi logistik, kompetensi dalam manajemen proyek dan juga memiliki referensi terbaik dalam hal produksi dan pemasangan rangka baja,' kata Onodi Stefan, General Manager Arxikon Construction Company SRL, yang merupakan pelanggan Ruukki.",True
neutral,` Investasi di Matka-Vekka masuk akal bagi investor dana CapMan. ',True
neutral,"`` Sebagai bagian dari janji bisnis Eseries, Nokia E50 telah dilengkapi dengan beragam solusi email dalam paket kecil dan bergaya,'' kata Dave Grannan, general manager, Enterprise Solutions, Nokia.",True
neutral,"`` Seiring dengan matangnya pertahanan, penyerang mengembangkan Trojan yang dilengkapi dengan filter konten untuk mendeteksi aktivitas perbankan online untuk menangkap rincian rekening menggunakan metode seperti pengambilan formulir, cuplikan layar, pengambilan video, keylogging, dan injeksi kolom formulir.",True
positive,`` Saya dengan hangat menyambut Michael Frei ke Outotec.,True
neutral,`` Nokia hanya tertarik membawa Nokia ke pasar. '',True
neutral,`` Tujuan kami adalah untuk memahami pola lalu lintas yang berbeda berdasarkan penggunaan setiap bangunan.,True
neutral,`` Pendekatan kami adalah hanya menggunakan bahan mentah yang diproduksi sesuai dengan prinsip pembangunan berkelanjutan.,True
neutral,`` Layanan Vaalipalvelu kami dikembangkan khusus untuk digunakan oleh komunitas dan organisasi.,True
neutral,`` Rapala sangat antusias untuk bermitra dengan RBFF dan pemimpin industri lainnya dalam promosi liburan ini. '',True
neutral,`` Akuisisi kecil yang tepat sasaran telah memainkan peran penting dalam melaksanakan strategi Satama dalam beberapa tahun terakhir.,True
neutral,`` Tren jejaring sosial dan layanan berbasis lokasi mencakup sebagian besar lalu lintas Internet saat ini dan menarik bagi pengguna MID.,True
positive,"`` Akuisisi Sampo Bank merupakan hal strategis yang masuk akal bagi DB,'' kata Lindsey Liddell, direktur Financial Institutions Group milik Fitch Ratings.",True
neutral,"`` Obligasi ini mengumpulkan langganan dari sekitar 400 investor dan jumlah yang diterbitkan dapat dianggap besar dengan mempertimbangkan kelompok sasaran utama -- investor ritel,'' kata CFO Citycon Eero Sihvonen.",True
positive,`` CHF adalah produk hebat.,True
neutral,`` Kelenturan ini merupakan harga kecil yang harus dibayar bagi pemberi pinjaman yang bahagia. '',True
neutral,"``Industri ini sedang mengalami persimpangan yang menarik karena baik produsen ponsel maupun operator nirkabel berusaha untuk menjadi portal bagi layanan berbasis web pada ponsel nirkabel Anda,'' tulisnya.",True
positive,"`` Prosesor Intel Atom telah meraih kesuksesan luar biasa di pasar sejak diluncurkan lebih dari 2 tahun yang lalu,'' kata Pankaj Kedia, direktur program ekosistem global untuk Ultra Mobility Group dari Intel Corp.",True
neutral,"`` Tom Doring memiliki karir yang panjang dan sukses dalam bisnis penggerak, dan dia mengetahui pasar Amerika.",True
positive,"`` Kami memiliki pengalaman yang signifikan dalam fungsionalitas ponsel pintar, dalam pengembangan layanan Internet seluler, dan dalam menyatukan keduanya menjadi pengalaman pengguna yang lancar.",True
neutral,`` Dengan versi baru ini sangat penting bagi kami untuk memperkenalkan proses BIM yang didasarkan pada model informasi bangunan yang terperinci.,True
neutral,18:30 Makan Malam Program konferensi juga dapat dilihat sebagai webcast audio langsung melalui halaman internet di www.citycon.com.,True
neutral,"Pelanggan data 3G juga membantu mempertahankan tingkat pertumbuhan ini, karena langganan data saja mendorong kepemilikan lebih banyak SIM.",True
neutral,6 Oktober 2010 - Perusahaan cat dan pelapis Finlandia Tikkurila Oyj HEL: TIK1V hari ini mengumumkan peluncuran metode Tikkurila ProHouse untuk melindungi permukaan kayu melalui perawatan dengan produk yang ditularkan melalui air Ultra Pro.,True
neutral,POTONG DI ATAS Bawalah alam terbuka dengan tatakan gelas berbahan kayu birch ini.,True
neutral,"Lembar instruksi yang dapat diunduh, video instruksional, dan ide proyek untuk Sistem Jendela Everywhere Punch TM pemenang penghargaan dapat ditemukan di www.fiskars.com.",True
positive,Variasi ringan Kveyt baru dari Suomalainen Pekoni yang dipasarkan dengan merek Atria kini tersedia untuk konsumen di Finlandia.,True
neutral,Sebuah bisnis PLUMBING mengumumkan bahwa mereka mensponsori pemain dart profesional.,True
positive,Penyelarasan kembali kepentingan di sektor ini jelas sedang berlangsung.,True
neutral,"A. Le Coq Special dikembangkan untuk memperingati dua abad perusahaan dan merek dagangnya, kata pembuat bir tersebut.",True
neutral,Perkiraan menunjukkan bahwa hingga 170 komputer tablet atau perangkat membaca yang berbeda akan tersedia pada tahun 2011.,True
positive,"Perusahaan konstruksi Finlandia YIT Corporation berencana membangun sekitar 200 rumah liburan berkualitas tinggi di dekat resor ski dan spa Tahko, di Finlandia.",True
neutral,"Setelah uji coba, instrumen akan dikembangkan lebih lanjut sesuai dengan pengalaman yang didapat.",True
neutral,"Dan ketika mereka telah menyingkapkan tabir pada berbagai tipe pelanggan yang menjadi tujuan desain ponsel mereka, hasilnya adalah stereotip sosial yang dibawa ke sebuah karya seni.",True
neutral,Hal lain yang terlihat adalah pencarian merek Tata dan Airtel sebagian besar terkait dengan `koneksi broadband'.,True
neutral,"Sebagai dampak keseluruhan dari tindakan yang disebutkan di atas, Glaston akan mengakui biaya tidak berulang sebesar EUR 12 juta pada kuartal keempat tahun 2008.",True
neutral,Aspo juga menyelidiki peluang penjualan bisnis elektronik Kaukomarkkinat.,True
positive,"Pada konferensi pers, ketua dewan Lattelecom Nils Melngailis menjelaskan bahwa Blackstone dipilih karena pengalamannya di sektor TI serta kekuatan finansialnya.",True
neutral,"Pada awal periode pemesanan pada tanggal 2 Mei 2006, harga pemesanan saham berdasarkan hak opsi B adalah EUR 10,22 per saham.",True
neutral,"Saat itu, mantan pemilik Tikkurila, perusahaan kimia Finlandia Kemira Oyj HEL: KRA1V, membagikan 86% saham kepada pemegang saham Kemira untuk memfasilitasi divestasi dan pencatatan Tikkurila.",True
neutral,"Berdasarkan negosiasi dengan personel, sekitar 20% sudah menyatakan kesediaannya untuk pindah ke lokasi baru.",True
neutral,BG Crane memiliki basis pelanggan yang kuat dalam penanganan beban di jalan serta bisnis instalasi dan layanan terkait.,True
neutral,Baik Bapak Walden maupun Bapak Ignatius juga akan bertanggung jawab atas hasil bisnis surat kabar tersebut.,True
neutral,Capitex Kalmar akan terus bertanggung jawab atas pemeliharaan dan pengembangan teknis layanan tersebut.,True
neutral,Strategi Cathay Forest adalah mengembangkan aset hutan regeneratif yang berkelanjutan.,True
neutral,Perubahan model as built dari desain dikomunikasikan kepada subkontraktor untuk mengakomodasinya ke dalam proses fabrikasi beton bertulang baja dan kaca GRC.,True
neutral,"Pengisi daya yang diproduksi dengan platform baru ini cocok untuk ponsel, navigator, kamera digital, headset Bluetooth, pemutar media, dan perangkat elektronik lainnya.",True
positive,"com, dan kami terus merencanakan cara baru untuk melayani pelanggan kami secara online dengan basis yang lebih komprehensif,'' kata Matti Leminen, Presiden Anttila Oy.",True
neutral,"Saat ini, YIT sedang membangun perumahan Zapadnye Vorota seluas 26.000 meter persegi di kota dan rumah seluas 9.910 meter persegi, yang akan selesai pada akhir tahun 2009.",True
neutral,Pelanggan di berbagai industri menggunakan baja tahan karat dan layanan kami di seluruh dunia.,True
neutral,Pengiriman akan segera dimulai pada bulan Juni 2008 dan akan selesai pada tahun 2008 .,True
neutral,"Demonstrasi kemampuan luas Mobility Business Suite akan diselenggarakan pada Kongres Dunia 3GSM di Barcelona, ​​dari tanggal 12 hingga 15 Februari.",True
neutral,"Setiap hak opsi memberikan hak kepada pemegangnya untuk memesan satu saham baru dengan harga pemesanan sebesar EUR0,045 selama periode pemesanan yang berakhir pada tanggal 31 Desember 2013.",True
neutral,Elisa akan memperluas penggunaan teknologi ini asalkan uji cobanya terbukti berhasil.,True
neutral,"Elite Residence Tower, pengembangan baru oleh Tameer, terletak di jantung Dubai Marina.",True
neutral,Eropa membutuhkan 17 mesin kertas besar baru.,True
neutral,Exel ingin melayani pelanggan industrinya dengan produk individual.,True
neutral,"Bank Finlandia Pohjola Bank Plc HEL: POH1S hari ini mengatakan bahwa pihaknya akan menerbitkan obligasi terkait indeks senilai EUR 40 juta USD 51,2 juta, Pohjola Research Stars VIII-2010 Pohjola Research Stars VIII-2010, pada 27 Oktober 2010.",True
neutral,"Perusahaan induk yang terdiversifikasi di Finlandia, Aspo Oyj, mengatakan pada tanggal 8 September 2008 bahwa mereka akan menjual bisnis rekaman Finlandia dari unit Kaukomarkkinatnya ke Oy Telpak Ab lokal.",True
positive,"Pengecer Finlandia Stockmann telah memenangkan persetujuan dari dewan direksi perusahaan saingannya asal Swedia, Lindex, untuk penawaran tender publik dengan tujuan memperluas kehadiran perusahaan tersebut di Rusia dan negara-negara CEE lainnya, kata Stockmann, Senin.",True
